italian-partut-ud-2.10-220711:it_partut-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_partut,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
italian-postwita-ud-2.10-220711:it_postwita-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_postwita,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
italian-twittiro-ud-2.10-220711:it_twittiro-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_twittiro,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
italian-vit-ud-2.10-220711:it_vit-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/it_all-ud-2.10-220711.model,it_vit,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
japanese-gsd-ud-2.10-220711:ja_gsd-ud-2.10-220711:ja:jpn,udpipe/udpipe2-ud-2.10-220711/ja_all-ud-2.10-220711.model,ja_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
japanese-gsdluw-ud-2.10-220711:ja_gsdluw-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ja_all-ud-2.10-220711.model,ja_gsdluw,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
korean-kaist-ud-2.10-220711:ko_kaist-ud-2.10-220711:ko:kor,udpipe/udpipe2-ud-2.10-220711/ko_all-ud-2.10-220711.model,ko_kaist,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
korean-gsd-ud-2.10-220711:ko_gsd-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/ko_all-ud-2.10-220711.model,ko_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-ittb-ud-2.10-220711:la_ittb-ud-2.10-220711:la:lat,udpipe/udpipe2-ud-2.10-220711/la_ittb-ud-2.10-220711.model,la_ittb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-llct-ud-2.10-220711:la_llct-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_llct-ud-2.10-220711.model,la_llct,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-perseus-ud-2.10-220711:la_perseus-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_all-ud-2.10-220711.model,la_perseus,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-proiel-ud-2.10-220711:la_proiel-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_proiel-ud-2.10-220711.model,la_proiel,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latin-udante-ud-2.10-220711:la_udante-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/la_all-ud-2.10-220711.model,la_udante,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
latvian-lvtb-ud-2.10-220711:lv_lvtb-ud-2.10-220711:lv:lav,udpipe/udpipe2-ud-2.10-220711/lv_lvtb-ud-2.10-220711.model,lv_lvtb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
lithuanian-alksnis-ud-2.10-220711:lt_alksnis-ud-2.10-220711:lt:lit,udpipe/udpipe2-ud-2.10-220711/lt_all-ud-2.10-220711.model,lt_alksnis,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
lithuanian-hse-ud-2.10-220711:lt_hse-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/lt_all-ud-2.10-220711.model,lt_hse,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
maltese-mudt-ud-2.10-220711:mt_mudt-ud-2.10-220711:mt:mlt,udpipe/udpipe2-ud-2.10-220711/mt_mudt-ud-2.10-220711.model,mt_mudt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
marathi-ufal-ud-2.10-220711:mr_ufal-ud-2.10-220711:mr:mar,udpipe/udpipe2-ud-2.10-220711/mr_ufal-ud-2.10-220711.model,mr_ufal,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
naija-nsc-ud-2.10-220711:pcm_nsc-ud-2.10-220711:pcm,udpipe/udpipe2-ud-2.10-220711/pcm_nsc-ud-2.10-220711.model,pcm_nsc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
north_sami-giella-ud-2.10-220711:sme_giella-ud-2.10-220711:se:sme,udpipe/udpipe2-ud-2.10-220711/sme_giella-ud-2.10-220711.model,sme_giella,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-bokmaal-ud-2.10-220711:no_bokmaal-ud-2.10-220711:nb:nob,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_bokmaal,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-nynorsk-ud-2.10-220711:no_nynorsk-ud-2.10-220711:nn:nno,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_nynorsk,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
norwegian-nynorsklia-ud-2.10-220711:no_nynorsklia-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/no_all-ud-2.10-220711.model,no_nynorsklia,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_church_slavonic-proiel-ud-2.10-220711:cu_proiel-ud-2.10-220711:cu:chu,udpipe/udpipe2-ud-2.10-220711/cu_proiel-ud-2.10-220711.model,cu_proiel,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_french-srcmf-ud-2.10-220711:fro_srcmf-ud-2.10-220711:fro,udpipe/udpipe2-ud-2.10-220711/fro_srcmf-ud-2.10-220711.model,fro_srcmf,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_russian-torot-ud-2.10-220711:orv_torot-ud-2.10-220711:orv,udpipe/udpipe2-ud-2.10-220711/orv_all-ud-2.10-220711.model,orv_torot,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
old_russian-rnc-ud-2.10-220711:orv_rnc-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/orv_all-ud-2.10-220711.model,orv_rnc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
